P,6,5,1641,6831.54
P,1,10,1157,108.7
N,2210,4,1,19
11623,4,6
15442,4,9
32478,4,3
39163,4,10
57055,4,6
73252,4,4
80615,4,4
81594,4,2
88755,4,9
98019,4,3
N,207,4,2,10
4543,4,3
6215,4,4
11750,4,4
16010,4,3
45275,4,8
52326,4,7
65247,4,10
77399,4,9
80359,4,5
98533,4,9
N,1759,4,1,16
94558,4,4
93063,4,4
50785,4,10
29154,4,5
65254,4,10
59623,4,8
85717,4,10
6142,4,5
31394,4,6
40647,4,4
48853,10,7
64219,4,3
69279,4,9
76454,4,8
81101,4,4
81606,4,10
D,4,7
N,2299,4,1,7
27230,4,2
48726,4,7
52943,4,1
76709,4,9
89571,4,10
96538,4,5
97893,4,9
N,326,4,2,16
73317,4,9
70079,4,10
40567,4,5
24287,4,10
75443,4,4
863,4,6
4031,4,7
14025,4,10
25831,4,4
31447,4,10
40423,4,1
48845,4,5
60735,4,4
71393,4,4
72738,4,4
89815,4,1
N,331,4,2,16
97383,4,7
69570,4,2
73239,4,1
80597,4,9
24031,4,9
10379,4,10
16103,4,4
16986,4,10
23911,4,1
25497,4,5
27366,4,4
38631,4,8
56438,4,1
75495,4,6
81591,4,9
88670,4,1
S,10,8,17,15
N,2179,4,1,18
97927,4,1
89794,4,2
52903,4,2
89826,4,2
98022,4,9
3390,4,2
38238,4,8
87780,4,4
11495,4,7
16037,4,9
24279,4,5
28391,4,7
38359,9,8
47953,4,4
57062,4,1
88747,4,4
89799,4,8
96934,4,2
N,2301,4,2,9
91527,4,4
14951,4,1
35269,4,8
40353,4,1
46735,4,3
47175,4,1
81125,4,5
91603,4,6
97947,4,10
N,1195,4,1,6
16087,4,6
31463,4,9
32487,4,6
36581,4,6
38087,4,2
64615,4,7
N,330,4,2,15
98022,6,6
69071,4,3
87265,4,3
94671,4,1
61158,4,4
24294,4,2
31974,4,3
35543,4,8
39527,4,10
44219,4,6
48831,4,7
48852,4,4
71301,4,2
81607,4,7
84551,4,7
N,1147,4,2,19
48607,4,8
56885,4,9
24029,4,8
31462,4,7
62177,4,5
36320,4,2
97606,4,7
88790,4,10
93159,4,5
23271,4,3
24151,4,7
42182,4,9
48871,4,6
56966,4,8
57063,4,8
72871,4,6
80958,4,2
85287,4,1
85687,4,10
P,8,8,1232,61.6
N,2038,4,2,15
36307,4,6
73391,4,1
56799,4,7
3013,4,4
17639,4,2
19969,4,9
23269,4,5
36455,4,4
36542,4,5
36583,4,3
64207,4,4
65189,4,5
70580,4,5
80527,4,1
88290,4,9
P,9,1,1179,147.6
P,1,6,2276,58.68
D,3,4
D,4,7
N,1267,4,2,15
40215,4,2
32455,10,6
40099,4,2
89767,4,1
6142,4,4
16093,4,1
23492,4,2
24295,4,9
28351,4,9
32231,4,7
62895,4,2
73431,4,10
75461,4,6
89271,4,3
89671,4,1
D,10,7
R,6,7,2582
R,9,9,743
I,9,9,18
T
O,8,8,2706
I,1,3,14
N,762,4,1,8
1991,4,9
5191,4,7
11743,4,8
15335,4,2
27238,4,3
40039,4,8
48855,4,6
64867,4,4
O,3,3,2405
N,37,4,2,19
32423,4,4
56738,4,9
93572,4,8
31312,4,9
30418,4,8
34647,4,7
26307,4,9
15981,4,6
12455,4,6
20195,4,10
21927,4,9
32477,4,6
32486,4,9
48871,4,3
65238,4,4
73314,4,4
83919,4,6
93407,4,10
95719,4,6
P,8,9,1932,163.9
N,1091,4,1,6
9895,4,7
32449,4,9
52894,4,8
55587,4,2
76197,4,4
81567,4,6
I,8,4,20
P,10,2,861,144.9
T
N,2171,4,2,17
85604,4,3
77267,4,3
24295,4,8
53847,4,4
52631,4,1
19047,4,2
79325,4,1
40630,4,1
9799,4,3
12979,4,9
40167,4,10
48735,4,4
61125,4,1
64227,4,3
68817,4,8
85671,4,7
87215,4,8
N,1229,4,1,15
26335,4,7
43463,4,2
16081,4,7
13357,4,7
40167,4,10
25318,4,3
38374,4,10
35046,4,5
40279,4,9
40532,4,2
48863,4,3
56871,4,2
61159,4,4
65126,4,9
93927,4,6
N,1219,4,1,16
17623,4,4
86234,4,9
46517,4,6
48615,4,9
5918,4,1
19999,4,6
15078,4,3
73443,4,6
43687,4,5
47059,4,9
56803,4,5
71613,4,5
79271,4,3
81095,4,2
89569,4,10
89686,4,8
T
P,9,1,2871,69.21
N,1793,4,2,8
23252,4,4
27431,4,5
30051,4,4
38566,4,3
40668,4,5
72411,4,3
81335,4,4
89700,4,8
D,10,4
S,9,8,19,12
N,2307,4,2,13
73351,4,9
38567,4,7
71265,4,1
19103,4,3
19559,4,8
24133,4,7
24287,4,10
42423,4,6
48838,4,5
52327,4,8
72663,4,7
83686,4,5
95063,4,1
R,6,6,1080
I,1,3,14
N,2177,4,1,19
56517,4,5
95719,4,3
89682,4,5
36062,4,8
81639,4,3
28327,4,1
39654,4,2
80599,4,6
24293,4,3
39652,4,1
6181,4,8
19671,4,2
36582,4,1
40611,4,2
44674,4,6
52837,4,4
85535,4,10
89503,4,8
97638,4,10
R,10,9,566
N,39,4,2,13
46118,4,10
89575,4,8
3374,4,8
5047,4,9
14499,4,8
28038,4,4
32483,4,10
40407,4,7
40673,4,5
53839,4,10
65255,4,1
70854,4,6
89703,4,10
N,2811,4,2,9
16038,4,4
16863,4,3
23783,4,5
29766,4,2
56709,4,2
72342,4,4
87747,4,1
89827,4,3
97759,4,8
P,7,8,2218,124.2
D,9,7
N,1667,4,2,12
4735,4,7
3831,4,4
14935,4,4
15327,4,4
23007,4,6
32455,4,6
37591,4,8
70562,4,6
87646,4,3
88530,4,3
97199,4,2
97719,4,4
N,2163,4,1,5
21975,4,4
22982,4,9
64838,4,8
88807,4,6
98023,4,8
N,136,4,2,18
71185,4,5
95911,4,6
87463,4,2
60706,4,7
64678,4,9
35399,4,3
97493,4,3
52967,4,1
12759,4,9
12897,4,5
15718,4,2
25291,4,6
32359,4,4
38246,4,9
72932,4,9
73437,4,9
81471,4,1
97959,4,10
S,9,1,14,14
N,985,4,1,9
13797,4,8
31397,4,9
40130,4,6
40604,4,8
40623,4,7
48639,4,6
64095,4,1
74437,4,7
95797,4,3
S,6,6,11,14
P,7,3,2739,150.5
T
I,9,9,13
N,1754,4,1,17
97177,4,5
98535,4,10
24294,4,2
88773,4,6
55335,4,6
16047,4,10
450,4,10
6722,4,8
11716,4,10
18789,4,10
32116,4,10
40655,4,8
47591,4,3
63015,4,4
81567,4,6
87735,4,1
93015,4,2
N,2817,4,1,9
16067,4,6
19143,4,9
20711,4,9
31975,4,4
36327,4,2
38245,4,10
48609,4,7
61159,4,8
91871,4,10
D,9,3
P,3,3,715,140.1
O,7,6,131
I,6,4,17
N,1275,4,1,17
6183,4,1
37415,4,7
29575,4,10
16051,4,6
34054,4,6
80549,4,3
11877,4,7
16011,4,5
24275,4,9
32227,4,2
40631,4,3
47591,4,8
68579,4,3
76951,4,8
77511,4,1
97701,4,10
97751,4,8
P,4,9,383,8318.22
O,2,5,2828
D,7,5
N,2290,4,1,8
1979,4,7
5926,4,8
6047,4,10
40579,4,8
51942,4,1
81535,4,3
89443,4,2
97375,4,1
N,1915,4,1,7
24293,4,9
32743,4,6
44679,4,10
44755,4,4
48739,4,9
66658,4,8
85699,4,4
T
N,195,4,2,9
14047,4,10
32343,4,7
34203,4,4
43198,4,2
43863,4,7
47847,4,8
48543,4,3
56927,4,10
85710,4,2
P,6,4,1834,8000.49
N,690,4,2,5
8935,4,2
31463,4,6
81619,4,10
81639,4,1
93923,4,1
P,7,2,1211,86.3
D,5,7
O,8,1,2441
D,1,5
I,8,8,16
D,2,2
N,2177,4,2,8
16103,4,5
31989,4,7
63141,4,10
64231,4,8
65830,4,7
81605,4,5
89079,4,2
94767,4,10
D,6,2
P,5,9,2132,156.2
D,2,8
N,187,4,2,7
1029,4,2
3651,4,4
7706,4,8
32487,4,1
52887,4,5
81574,4,7
93918,4,2
P,9,3,491,4926.95
P,6,1,1900,162.99
P,7,1,2272,5271.73
T
P,5,8,2017,60.4
P,2,4,222,4280.69
P,7,4,1590,76.5
T
P,3,1,2754,126.8
N,327,4,1,15
21222,4,1
46774,4,7
98019,4,5
5191,4,8
6135,4,8
12005,4,7
15461,4,8
15523,4,2
20159,4,2
32487,4,1
47812,4,10
51872,4,7
65223,4,3
81605,4,7
95334,4,4
P,6,10,2348,93.2
P,1,7,1673,123.6
N,2051,4,1,12
4929,4,4
11751,4,7
11870,4,1
21088,4,7
24293,4,9
28383,4,1
30905,4,2
31463,4,6
32277,4,4
46169,4,1
73397,4,9
98003,4,4
D,1,9
D,8,6
P,2,6,1921,8637.23
N,10,4,1,10
5094,4,1
19123,4,7
30430,4,3
32483,4,9
37954,4,9
40638,4,2
59089,4,6
81630,4,8
81631,4,6
85638,4,6
P,9,3,2059,34.29
P,2,8,853,6959.59
D,9,6
N,99,4,1,12
73167,4,10
1972,4,1
6078,4,1
10293,4,9
13991,4,9
32151,4,9
71973,4,7
73243,4,2
81110,4,6
81511,4,3
89829,4,2
98023,4,3
N,1521,4,1,8
14887,4,9
23255,4,9
24279,4,1
31965,4,10
36357,4,3
56852,4,2
86753,4,6
98020,4,8
P,9,1,1875,179
D,3,1
D,2,3
S,1,1,16,11
N,2014,4,1,16
98023,4,6
48595,6,6
24015,4,7
28192,4,7
44661,4,1
75351,4,8
73443,4,9
11974,4,1
13895,4,5
33373,4,6
64285,4,3
64839,4,3
71853,4,1
73310,4,9
93779,4,3
95975,4,4
D,8,10
R,9,3,2736
T
P,10,9,2214,123.12
N,2881,4,2,7
13015,4,4
24231,4,5
27859,4,3
40663,4,10
73311,4,7
79071,4,3
89447,4,2
N,2051,4,2,19
57059,4,1
48274,4,10
93877,4,2
73439,4,6
65235,4,7
40661,4,1
47047,4,8
1991,4,4
2119,4,1
9063,4,5
10915,6,8
11351,4,2
11879,4,5
13797,4,9
32423,4,2
38047,4,3
84965,4,10
85413,4,6
89830,4,3
N,2307,4,2,11
54969,4,2
93623,4,1
17123,4,6
19943,4,3
30808,4,9
38309,4,10
56006,4,8
56546,4,8
68239,4,9
81501,4,10
83655,3,7
N,73,4,2,12
69345,4,1
44235,4,8
82967,4,4
11495,4,2
12007,4,8
24167,4,1
40091,4,1
47807,4,10
53727,4,6
63975,4,5
73287,4,7
94891,4,6
N,1282,4,2,16
85685,4,4
93599,4,7
23927,4,8
38599,4,10
60644,4,4
47794,4,8
1015,4,4
2085,4,9
30369,4,2
39903,4,5
48319,4,8
56035,4,6
57062,4,8
65158,4,1
67302,4,2
89795,4,9
D,5,6
I,10,9,20
D,2,7
N,1251,4,1,9
6481,4,9
24213,4,4
27892,4,2
29831,4,2
32469,4,3
56550,4,7
56775,4,4
59111,4,7
84260,4,4
S,2,4,16,20
T
I,3,4,14
D,2,9
D,3,2
I,4,2,15
N,2755,4,2,12
43751,4,7
20063,4,9
27210,4,5
6211,4,3
20092,4,10
47605,4,8
52838,4,2
55645,4,3
65255,4,7
67779,4,10
80541,4,5
93399,4,6
N,699,4,1,15
91871,4,8
21508,4,3
88407,4,2
18137,4,3
56871,4,9
88765,4,8
11683,4,10
21215,4,4
63653,4,2
64229,4,8
66278,4,9
72023,4,1
80614,4,9
85607,4,4
88742,4,4
N,1983,4,2,12
48871,4,8
4142,4,7
5695,4,4
32349,4,3
36386,4,3
39143,4,9
47555,4,3
48737,4,8
54693,4,8
55911,4,7
56023,4,1
65255,4,9
O,1,2,54
P,6,4,2258,166.8
N,1185,4,2,17
81605,4,10
48341,4,3
50550,4,5
10303,4,8
44773,4,5
50503,4,3
2109,4,5
85667,4,2
10967,4,5
32135,4,10
44775,4,6
47781,4,1
56807,4,6
64227,4,5
64925,4,8
80569,4,10
89831,4,8
N,2879,4,1,13
19905,4,5
92766,4,3
47847,4,4
1846,4,3
10023,4,2
19687,4,8
23777,4,7
37527,4,2
48599,4,3
48868,4,10
54623,4,9
64583,4,7
89573,4,6
D,4,3
N,819,4,2,8
21839,4,5
32018,4,7
32186,4,8
39383,4,9
44751,4,10
84880,4,5
85575,4,2
97763,4,3
O,7,5,2862
P,1,8,1721,101.2
P,3,1,2439,67.3
P,8,10,647,138.6
P,8,5,2106,7466.02
I,3,9,11
D,6,5
S,2,9,11,15
N,261,4,2,12
73316,4,2
22227,4,6
5157,4,5
6213,4,6
14559,4,7
36455,4,5
40658,4,7
43231,4,5
58310,4,3
67111,4,3
80103,4,7
88899,4,1
P,8,10,1440,8006.99
D,1,6
I,1,5,15
P,8,6,242,77.2
N,331,4,1,8
28259,4,8
31459,4,4
65095,4,7
73411,4,1
79587,4,5
81543,4,10
87511,4,10
89828,4,9
N,51,4,1,16
6213,4,5
73191,4,7
72375,4,1
11715,4,1
3906,4,1
5303,4,5
10981,4,3
13787,4,8
14867,4,3
15077,4,1
21989,4,1
44564,4,9
60977,4,4
81107,4,3
95942,4,6
96735,5,2
N,2179,4,2,16
89301,4,8
65255,4,5
4165,4,9
24294,4,5
1959,4,8
42595,4,7
22091,4,8
29349,4,2
40510,4,3
40611,4,4
44715,4,7
59095,4,10
69590,4,1
81190,4,8
89775,4,8
96477,4,1
N,331,4,2,19
64487,4,4
75463,4,1
44371,4,1
52951,4,8
97509,4,4
73159,4,1
73191,4,4
54883,4,7
4151,4,8
30363,4,4
31919,4,4
60437,4,6
71316,4,10
77148,4,9
81508,4,4
81541,4,8
81613,4,7
84647,4,4
94103,4,8
D,2,3
N,2178,4,2,19
12503,4,1
97977,4,1
31846,4,6
14879,4,3
24070,4,7
69287,4,6
24239,4,4
74853,4,10
89767,4,1
39601,4,6
27206,4,8
28869,4,5
40671,4,7
58847,4,8
61158,4,4
85717,4,1
89253,4,6
94919,4,1
98012,4,3
N,833,4,1,17
5954,4,3
85148,4,9
64731,4,10
21441,4,9
85028,4,7
48487,4,5
1079,4,4
11942,4,3
14046,4,9
15079,4,4
32470,4,1
46674,4,1
48861,4,8
51983,4,10
72227,4,10
89575,4,6
93909,4,3
N,2051,4,1,14
48859,4,4
64917,4,5
37061,4,9
87655,4,5
40619,4,7
89571,4,9
19683,4,10
39909,4,2
48231,4,9
54235,4,6
65223,4,3
81543,4,6
90671,4,8
93847,4,6
D,4,3
N,171,4,1,12
22493,4,1
535,4,6
1903,4,1
23204,4,7
24263,4,4
31463,4,5
38623,4,3
40420,4,10
72167,4,8
73363,4,8
85734,4,10
98023,4,5
R,4,3,1054
S,2,7,12,17
D,6,6
N,2141,4,2,10
89829,4,3
39012,4,3
56582,4,4
64231,4,8
64659,4,3
75495,4,5
88354,4,10
89231,4,5
97062,4,10
97275,4,2
N,675,4,1,18
52775,4,9
27315,4,10
73446,4,9
56405,4,2
56903,4,1
72375,4,6
963,4,3
1966,4,6
10299,4,10
15555,4,7
22193,4,1
31847,4,5
31967,4,5
40015,4,8
40293,4,7
48791,4,6
64662,4,8
75263,4,1
D,5,10
N,171,4,2,16
16007,4,2
43879,4,8
97606,4,4
1223,4,3
1875,4,3
2082,4,7
6823,4,9
10975,4,1
23755,4,4
27815,4,5
31911,4,8
39637,4,7
55934,4,3
78050,4,3
94914,4,9
97991,4,9
N,1283,4,2,5
40162,7,6
57030,4,7
73251,4,10
77507,4,8
87047,4,10
N,1843,4,2,14
39527,4,10
48286,4,5
56678,4,7
14503,4,2
15079,4,6
28391,4,9
31663,4,1
32383,4,7
60876,4,7
69589,4,1
77431,4,8
78131,4,7
89751,4,4
89794,4,5
S,6,4,12,17
I,10,8,18
N,1282,4,1,16
73155,4,2
32484,4,8
29903,4,10
6021,6,8
14167,4,2
6087,4,5
16019,4,6
16099,4,5
24295,4,7
39141,4,6
56517,4,10
65175,4,1
73447,4,9
81095,4,4
94624,4,8
97759,4,10
T
N,199,4,1,18
57397,4,1
73423,4,7
12509,4,3
56035,4,7
32994,4,7
6206,4,1
81575,4,5
92123,4,2
10271,4,7
48719,4,1
48839,4,4
52695,4,2
55527,4,5
55879,4,9
61151,9,4
70367,4,9
71284,4,3
80868,4,4
P,7,10,2306,7870.94
N,281,4,1,15
80518,4,2
40606,4,2
15303,4,3
20163,4,4
93415,4,3
15519,4,11
24002,4,8
37023,4,6
44771,4,5
47590,4,5
56903,4,9
56995,4,10
65511,4,5
73423,4,8
96487,4,8
I,7,9,20
N,751,4,1,16
99348,4,1
81094,4,8
73447,4,2
11831,4,3
13799,4,5
1605,4,5
5911,4,2
15717,4,5
22847,4,5
28263,4,5
40384,4,10
48855,4,2
52259,4,2
73158,4,1
85604,4,10
95655,4,10
I,8,5,17
O,4,7,167
D,10,2
N,2618,4,2,5
4231,4,5
20147,4,1
47335,4,3
64719,4,4
98023,4,7
P,10,4,499,5396.3
N,2243,4,2,16
9827,4,4
56545,4,7
77527,4,1
54995,4,2
85735,4,8
69167,4,4
5681,4,7
14783,4,8
23782,4,10
29854,4,4
32966,4,3
47751,4,7
48517,4,1
55965,4,3
56801,4,10
81503,4,2
D,7,5
N,2275,4,2,20
29127,4,6
70015,4,9
79399,4,2
81635,4,5
65254,4,1
38485,4,5
81507,4,3
27879,4,1
89831,4,7
32263,4,9
6855,4,5
15069,4,5
23135,4,9
29799,4,2
44257,4,8
48660,4,3
56277,4,4
64017,4,8
85681,4,3
93671,4,4
D,6,7
D,5,1
N,2287,4,1,13
31701,4,1
85735,4,7
6726,4,7
11198,4,9
11735,4,5
23271,4,2
24219,4,1
32219,4,2
40039,4,3
46807,4,4
76247,4,1
79523,4,7
80983,4,9
D,4,4
D,3,5
T
N,111,4,1,15
33511,4,4
79547,4,2
63077,4,6
63915,4,4
22103,4,4
6151,4,3
15687,4,10
21667,4,9
23015,4,5
40662,4,8
56991,4,1
67108,4,5
69239,4,6
81511,4,1
93599,4,8
N,217,4,2,13
40151,4,2
81638,4,4
73874,4,10
40639,4,7
81611,4,1
31325,4,6
40641,4,3
48735,4,3
60647,4,6
80581,4,9
81086,4,2
91559,4,3
98015,4,2
N,1187,4,2,17
48870,4,1
40166,4,1
15527,4,2
97975,4,7
20671,4,6
38287,4,10
52506,4,1
52644,4,2
1063,4,6
21989,4,7
38501,4,1
47845,4,3
48018,4,5
70855,4,8
89287,4,4
97788,4,10
97990,4,7
P,2,9,867,8344.68
D,8,4
N,1923,4,1,6
32103,4,6
48852,4,9
48871,4,7
64711,4,9
76983,4,4
81380,4,3
P,2,8,2320,107.6
P,10,7,946,120.5
N,511,4,2,14
65245,4,1
71348,4,6
84277,4,9
86686,4,5
6207,4,1
12196,4,4
20071,4,4
20197,4,9
32423,4,6
48675,4,6
51879,4,3
63071,4,10
64961,4,7
80583,4,3
N,75,4,2,17
98023,4,7
24295,4,7
38559,4,2
68829,4,8
65135,4,1
63718,4,9
1731,4,7
1986,4,8
7526,4,2
31335,4,7
34533,4,8
48807,4,3
57031,4,4
72697,4,8
80611,4,7
96485,4,8
97889,4,9
P,1,2,2971,69.8
N,2241,4,1,13
65089,4,1
97989,4,2
38626,4,1
79551,4,10
2115,4,7
30114,4,4
61150,4,8
73383,4,6
80615,4,6
81123,4,5
88295,4,8
96935,4,9
99844,4,7
P,1,8,1886,102.5
D,4,7
T
T
P,2,7,1404,11038.6
D,10,7
D,6,5
T
N,1667,4,2,13
73383,4,1
99399,4,3
3975,4,1
6198,4,6
22071,4,2
23254,4,7
31367,4,9
51766,4,1
52739,4,9
57055,4,8
72231,4,1
93918,4,8
97885,4,5
S,4,5,19,13
T
D,7,6
D,6,7
N,1139,4,2,19
79559,4,10
79203,4,6
57063,4,10
47744,4,1
24231,4,8
77543,4,5
52443,4,6
81567,4,6
48871,4,10
2821,4,8
19148,4,2
24293,4,9
32327,4,1
37283,4,1
56063,4,9
76879,4,8
78771,4,6
79438,4,8
98013,4,1
T
P,2,8,1795,63.4
T
N,1187,4,2,12
15015,4,3
65241,4,4
80598,4,9
2739,4,5
11970,4,8
47826,4,3
60638,4,10
61159,4,10
73191,4,7
84646,4,6
95939,4,8
98495,4,4
O,2,4,2653
P,2,7,2306,141.4
P,10,8,65,6918.94
D,8,10
S,1,7,13,12
N,1235,4,2,16
32447,4,5
14631,4,5
74815,3,5
73399,4,4
95967,4,3
65247,4,2
23239,4,4
24143,4,5
46307,4,1
46311,4,1
54630,4,6
62947,4,6
67190,4,8
81347,4,6
85459,4,5
97956,4,2
D,1,8
P,3,6,1858,8052.14
P,1,10,1448,2383.99
N,2045,4,1,14
19943,4,1
99270,4,2
52455,4,1
48844,4,9
12933,4,8
16103,4,1
23898,4,1
31910,4,7
35703,4,3
64691,4,4
77505,4,3
79513,4,3
85223,4,10
92879,4,4
D,10,5
O,5,7,1967
P,5,9,2339,135.7
P,5,9,1639,161.7
S,2,4,15,17
N,643,4,1,6
36507,4,7
56999,4,9
63972,4,9
73383,4,5
81314,4,5
95963,4,7
D,9,8
N,330,4,2,13
13956,4,5
19789,4,4
52319,4,7
72462,4,5
6207,4,7
15075,4,7
36197,4,7
40551,4,8
62567,4,7
72806,4,8
80007,4,5
86244,4,3
89787,4,2
N,203,4,1,14
11288,4,9
77494,4,7
24229,4,5
52923,4,10
13127,4,9
24005,4,1
56931,4,4
58597,4,2
64614,4,6
65151,4,6
65246,4,6
86627,4,10
93897,4,4
97490,4,6
D,2,2
N,1217,4,2,19
87771,4,10
54406,4,9
4166,4,4
73423,4,8
52961,4,10
83430,4,7
73413,4,7
2079,4,3
6151,4,3
10982,4,2
12001,4,3
12231,4,2
23260,4,6
27734,4,7
35479,4,1
44763,4,5
61157,4,1
96735,4,8
97923,4,3
N,330,4,1,12
40677,4,5
97759,4,4
15271,4,1
32487,4,2
38094,4,7
40631,4,5
40678,4,9
43701,4,8
44775,4,5
57053,10,2
73415,4,5
88924,4,9
P,1,10,901,143.8
D,4,3
O,5,2,2279
D,1,7
D,8,1
S,7,8,14,13
D,7,6
N,2098,4,2,14
40671,4,10
15751,4,6
60735,4,8
5574,4,2
5695,4,5
21669,4,5
24039,4,3
28387,4,2
34273,4,2
46564,4,3
47047,4,4
79447,4,9
87011,4,8
89695,4,9
N,2802,4,1,13
81558,4,7
40647,4,9
1070,4,4
6063,4,8
16098,4,7
18102,4,6
19999,4,5
23653,4,10
40167,4,10
48868,4,4
57000,4,8
58535,4,7
96993,4,2
N,1155,4,1,14
73436,4,9
32455,4,3
78374,4,4
48603,4,7
20659,4,6
32434,4,8
32486,4,8
46597,4,8
